Frame,CPU_Time_ms,VRAM_MB,RAM_MB,Fragment_Invocations,Compute_Invocations
10868,5.13458,3770,1070,6428238,12165120
10869,4.57764,3770,1070,6426660,12165120
10870,4.66919,3770,1070,6426698,12165120
10871,5.15747,3770,1070,6426392,12165120
10872,4.70734,3770,1070,6428778,12165120
10873,4.84467,3770,1070,6429210,12165120
10874,4.88281,3770,1070,6426294,12165120
10875,4.94385,3770,1070,6426626,12165120
10876,4.63867,3770,1070,6424232,12165120
10877,4.69208,3770,1070,6428238,12165120
10878,5.11169,3770,1070,6427886,12165120
10879,4.75311,3770,1070,6423497,12165120
10880,4.74548,3770,1070,6425523,12165120
10881,4.89044,3770,1070,6420726,12165120
10882,4.92096,3770,1070,6428783,12165120
10883,4.776,3770,1070,6427947,12165120
10884,4.92096,3770,1070,6424895,12165120
10885,4.79126,3770,1070,6425710,12165120
10886,4.82941,3770,1070,6424619,12165120
10887,4.85229,3770,1070,6425709,12165120
10888,4.85992,3770,1070,6427720,12165120
10889,4.96674,3770,1070,6426616,12165120
10890,4.57001,3770,1070,6425708,12165120
10891,4.63867,3770,1070,6426947,12165120
10892,5.05829,3770,1060,6427950,12165120
10893,5.05066,3770,1060,6425822,12165120
10894,4.6463,3770,1060,6427208,12165120
10895,5.06592,3770,1060,6419820,12165120
10896,4.94385,3770,1060,6425328,12165120
10897,4.62341,3770,1060,6427537,12165120
10898,4.65393,3770,1060,6395892,12165120
10899,5.07355,3770,1060,6426630,12165120
10900,4.7226,3770,1060,6426340,12165120
10901,4.9057,3770,1060,6425323,12165120
10902,4.91333,3770,1060,6429522,12165120
10903,4.98962,3770,1060,6426431,12165120
10904,4.52423,3770,1060,6424879,12165120
10905,4.79889,3770,1060,6427252,12165120
10906,4.93622,3770,1060,6426308,12165120
10907,4.76074,3770,1060,6426033,12165120
10908,4.69971,3770,1060,6426310,12165120
10909,5.13458,3770,1060,6425161,12165120
10910,4.66156,3770,1060,6425622,12165120
10911,4.69208,3770,1060,6424000,12165120
10912,5.0354,3770,1060,6424878,12165120
10913,4.87518,3770,1060,6426329,12165120
10914,4.67682,3770,1060,6427219,12165120
10915,4.81415,3770,1060,6426745,12165120
10916,5.27191,3770,1060,6426626,12165120
10917,4.69208,3770,1060,6424841,12165120
10918,4.6463,3770,1060,6426950,12165120
10919,4.95911,3770,1060,6426822,12165120
10920,4.7226,3770,1060,6425920,12165120
10921,4.78363,3770,1060,6423134,12165120
10922,4.84467,3770,1060,6426707,12165120
10923,5.13458,3770,1060,6424403,12165120
10924,4.62341,3770,1060,6425637,12165120
10925,4.78363,3770,1060,6425184,12165120
10926,4.93622,3770,1060,6426295,12165120
10927,4.7226,3770,1060,6425370,12165120
10928,4.85229,3770,1060,6429077,12165120
10929,4.68445,3770,1060,6423631,12165120
10930,5.10406,3770,1060,6428227,12165120
10931,4.62341,3770,1060,6426382,12165120
10932,4.98199,3770,1060,6424619,12165120
10933,4.9057,3770,1060,6427672,12165120
10934,4.91333,3770,1060,6424364,12165120
10935,4.37927,3770,1060,6426634,12165120
10936,4.95148,3770,1060,6427061,12165120
10937,5.14221,3770,1060,6426609,12165120
10938,4.74548,3770,1060,6424358,12165120
10939,4.60815,3770,1060,6426668,12165120
10940,5.14984,3770,1060,6427051,12165120
10941,4.73785,3770,1060,6425900,12165120
10942,4.79126,3770,1060,6427026,12165120
10943,4.73022,3770,1060,6426557,12165120
10944,4.9057,3770,1060,6424106,12165120
10945,4.776,3770,1060,6426951,12165120
10946,4.74548,3770,1060,6424875,12165120
10947,5.08118,3770,1060,6427390,12165120
10948,4.71497,3770,1060,6427551,12165120
10949,4.9057,3770,1060,6426219,12165120
10950,4.89044,3770,1060,6426106,12165120
10951,4.78363,3770,1060,6425443,12165120
10952,4.60815,3770,1060,6426698,12165120
10953,4.73022,3770,1060,6425618,12165120
10954,5.12695,3770,1060,6431392,12165120
10955,4.63867,3770,1060,6430514,12165120
10956,4.73785,3770,1060,6428194,12165120
10957,5.19562,3770,1060,6424850,12165120
10958,4.6463,3770,1060,6428173,12165120
10959,4.79126,3770,1060,6426750,12165120
10960,4.98199,3770,1060,6426435,12165120
10961,4.91333,3770,1060,6427826,12165120
10962,4.74548,3770,1060,6425009,12165120
10963,4.82178,3770,1060,6425406,12165120
10964,4.84467,3770,1060,6427301,12165120
10965,4.73022,3770,1060,6426367,12165120
10966,4.776,3770,1060,6426372,12165120
10967,4.79889,3770,1060,6419882,12165120
10968,5.40161,3770,1060,6426194,12165120
10969,4.37164,3770,1060,6426315,12165120
10970,4.91333,3770,1060,6425342,12165120
10971,4.93622,3770,1060,6426459,12165120
10972,4.61578,3770,1060,6424471,12165120
10973,4.86755,3770,1060,6423907,12165120
10974,4.75311,3770,1060,6426360,12165120
10975,4.86755,3770,1060,6425841,12165120
10976,4.94385,3770,1060,6424443,12165120
10977,4.69971,3770,1060,6426251,12165120
10978,4.87518,3770,1060,6426655,12165120
10979,4.73022,3770,1060,6425311,12165120
10980,4.75311,3770,1060,6424514,12165120
10981,5.17273,3770,1060,6427090,12165120
10982,4.89807,3770,1060,6426206,12165120
10983,4.76837,3770,1060,6426518,12165120
10984,4.5929,3770,1060,6425464,12165120
10985,4.99725,3770,1060,6426313,12165120
10986,4.85229,3770,1060,6427006,12165120
10987,4.66919,3770,1060,6427895,12165120
10988,5.07355,3770,1060,6428306,12165120
10989,4.70734,3770,1060,6425927,12165120
10990,4.79126,3770,1060,6426443,12165120
10991,4.96674,3770,1060,6425736,12165120
10992,4.82178,3770,1060,6423295,12165120
10993,4.74548,3770,1060,6424807,12165120
10994,4.82941,3770,1060,6424354,12165120
10995,4.89044,3770,1060,6429397,12165120
10996,4.78363,3770,1060,6427182,12165120
10997,4.6463,3770,1060,6428860,12165120
10998,4.95148,3770,1060,6422470,12165120
10999,5.11932,3770,1060,6428399,12165120
11000,4.52423,3770,1060,6425083,12165120
11001,4.71497,3770,1060,6426654,12165120
11002,5.11169,3770,1060,6425999,12165120
11003,4.76837,3770,1060,6425523,12165120
11004,4.79889,3770,1060,6426039,12165120
11005,4.89807,3770,1060,6425498,12165120
11006,4.96674,3770,1060,6427058,12165120
11007,4.61578,3770,1060,6425539,12165120
11008,4.97437,3770,1060,6427445,12165120
11009,4.92859,3770,1060,6424074,12165120
11010,4.66919,3770,1060,6426691,12165120
11011,4.92859,3770,1060,6426613,12165120
11012,4.776,3770,1060,6380375,12165120
11013,4.9057,3770,1060,6428785,12165120
11014,4.66156,3770,1060,6425769,12165120
11015,4.71497,3770,1060,6424776,12165120
11016,5.20325,3770,1060,6423836,12165120
11017,4.5166,3770,1060,6424543,12165120
11018,4.82941,3770,1060,6429675,12165120
11019,5.07355,3770,1060,6427870,12165120
11020,4.66919,3770,1060,6424702,12165120
11021,4.73022,3770,1060,6426692,12165120
11022,4.73785,3770,1060,6426954,12165120
11023,5.11932,3770,1060,6423872,12165120
11024,4.65393,3770,1060,6428188,12165120
11025,4.76074,3770,1060,6427629,12165120
11026,5.19562,3770,1060,6421397,12165120
11027,4.89807,3770,1060,6426684,12165120
11028,4.86755,3770,1060,6426247,12165120
11029,4.5166,3770,1060,6417932,12165120
11030,5.14984,3770,1060,6428300,12165120
11031,4.70734,3770,1060,6426248,12165120
11032,4.82178,3770,1060,6425519,12165120
11033,4.89807,3770,1060,6427220,12165120
11034,4.91333,3770,1060,6424498,12165120
11035,4.68445,3770,1060,6427343,12165120
11036,4.79126,3770,1060,6426983,12165120
11037,5.07355,3770,1060,6427375,12165120
11038,4.69208,3770,1060,6425383,12165120
11039,4.57764,3770,1060,6426093,12165120
11040,5.18799,3770,1060,6428865,12165120
11041,4.70734,3770,1060,6424147,12165120
11042,4.63104,3770,1060,6426592,12165120
11043,5.36346,3770,1060,6424989,12165120
11044,4.3869,3770,1060,6424382,12165120
11045,4.79126,3770,1060,6427413,12165120
11046,4.83704,3770,1060,6425673,12165120
11047,5.08118,3770,1060,6426204,12165120
11048,4.79126,3770,1060,6427123,12165120
11049,4.66156,3770,1060,6427662,12165120
11050,5.05066,3770,1060,6425093,12165120
11051,4.79889,3770,1060,6423065,12165120
11052,4.87518,3770,1060,6426979,12165120
11053,4.82178,3770,1060,6426744,12165120
11054,5.08118,3770,1060,6424777,12165120
11055,4.56238,3770,1060,6426914,12165120
11056,4.66919,3770,1060,6426346,12165120
11057,5.05066,3770,1060,6425218,12165120
11058,4.76074,3770,1060,6429108,12165120
11059,4.776,3770,1060,6426843,12165120
11060,4.79889,3770,1060,6424346,12165120
11061,5.17273,3770,1060,6425810,12165120
11062,4.60815,3770,1060,6426189,12165120
11063,4.66919,3770,1060,6427051,12165120
11064,4.98199,3770,1060,6428641,12165120
11065,4.7226,3770,1060,6425068,12165120
11066,4.82941,3770,1060,6424754,12165120
11067,5.02777,3770,1060,6429720,12165120
11068,4.85992,3770,1060,6427203,12165120
11069,4.5929,3770,1060,6428711,12165120
11070,4.80652,3770,1060,6424058,12165120
11071,5.2948,3770,1060,6425216,12165120
11072,4.776,3770,1060,6426527,12165120
11073,5.09644,3770,1060,6422546,12165120
11074,4.63867,3770,1060,6408939,12165120
11075,5.18799,3770,1060,6427560,12165120
11076,4.76074,3770,1060,6426565,12165120
11077,4.60815,3770,1060,6426023,12165120
11078,4.89044,3770,1060,6425302,12165120
11079,4.78363,3770,1060,6424719,12165120
11080,4.71497,3770,1060,6426098,12165120
11081,4.98962,3770,1060,6427340,12165120
11082,4.73785,3770,1060,6424161,12165120
11083,4.80652,3770,1060,6424430,12165120
11084,4.73022,3770,1060,6428122,12165120
11085,5.08881,3770,1060,6427878,12165120
11086,4.82178,3770,1060,6427542,12165120
11087,4.57001,3770,1060,6426927,12165120
11088,5.15747,3770,1060,6426079,12165120
11089,4.85229,3770,1060,6425514,12165120
11090,4.69971,3770,1060,6426324,12165120
11091,4.66919,3770,1060,6427718,12165120
11092,5.18036,3770,1060,6426695,12165120
11093,4.66156,3770,1060,6429484,12165120
11094,5.01251,3770,1060,6425948,12165120
11095,4.88281,3770,1060,6426942,12165120
11096,4.70734,3770,1060,6426873,12165120
11097,4.57764,3770,1060,6425778,12165120
11098,4.85229,3770,1060,6426171,12165120
11099,5.10406,3770,1050,6429905,12165120
11100,4.67682,3770,1050,6428233,12165120
11101,4.67682,3770,1050,6428440,12165120
11102,5.14221,3770,1050,6423975,12165120
11103,4.65393,3770,1050,6426278,12165120
11104,4.66919,3770,1050,6425320,12165120
11105,4.97437,3770,1050,6424747,12165120
11106,4.98199,3770,1050,6426765,12165120
11107,4.63104,3770,1050,6424946,12165120
11108,4.70734,3770,1050,6426777,12165120
11109,5.08881,3770,1050,6426162,12165120
11110,4.68445,3770,1050,6427700,12165120
11111,4.73785,3770,1050,6427589,12165120
11112,5.21851,3770,1050,6430521,12165120
11113,4.67682,3770,1050,6426737,12165120
11114,4.96674,3770,1050,6424074,12165120
11115,4.66156,3770,1050,6427198,12165120
11116,5.14221,3770,1050,6427139,12165120
11117,4.60052,3770,1050,6426285,12165120
11118,4.71497,3770,1050,6425863,12165120
11119,5.00488,3770,1050,6423751,12165120
11120,4.89807,3770,1050,6427756,12165120
11121,4.58527,3770,1050,6429286,12165120
11122,5.06592,3770,1050,6428386,12165120
11123,4.96674,3770,1050,6426445,12165120
11124,4.55475,3770,1050,6427406,12165120
11125,4.62341,3770,1050,6426193,12165120
11126,5.04303,3770,1050,6425831,12165120
11127,4.68445,3770,1050,6425384,12165120
11128,4.69971,3770,1050,6424215,12165120
11129,4.98199,3770,1050,6426461,12165120
11130,4.74548,3770,1050,6425823,12165120
11131,4.79126,3770,1050,6427341,12165120
11132,4.74548,3770,1050,6423892,12165120
11133,5.18799,3770,1050,6428200,12165120
11134,4.70734,3770,1050,6425632,12165120
11135,4.86755,3770,1050,6428517,12165120
11136,5.21088,3770,1050,6422930,12165120
11137,4.79126,3770,1050,6427965,12165120
11138,4.69971,3770,1050,6422841,12165120
11139,4.73022,3770,1050,6426091,12165120
11140,4.95911,3770,1050,6427393,12165120
11141,4.63104,3770,1050,6428558,12165120
11142,4.84467,3770,1050,6426763,12165120
11143,4.96674,3770,1050,6424089,12165120
11144,4.97437,3770,1050,6426542,12165120
11145,4.5929,3770,1050,6425924,12165120
11146,4.71497,3770,1050,6425945,12165120
11147,5.32532,3770,1050,6426943,12165120
11148,4.5166,3770,1050,6427984,12165120
11149,4.61578,3770,1050,6428953,12165120
11150,4.99725,3770,1050,6425704,12165120
11151,4.98199,3770,1050,6425113,12165120
11152,4.6463,3770,1050,6427270,12165120
11153,4.70734,3770,1050,6425600,12165120
11154,5.13458,3770,1050,6428298,12165120
11155,4.61578,3770,1050,6424465,12165120
11156,4.63104,3770,1050,6423678,12165120
11157,5.37872,3770,1050,6423593,12165120
11158,4.66919,3770,1050,6428225,12165120
11159,4.82941,3770,1050,6427607,12165120
11160,4.69208,3770,1050,6413247,12165120
11161,5.18036,3770,1050,6426576,12165120
11162,4.6463,3770,1050,6429002,12165120
11163,4.60052,3770,1050,6428005,12165120
11164,5.2948,3770,1050,6426501,12165120
11165,4.61578,3770,1050,6428310,12165120
11166,4.74548,3770,1050,6426254,12165120
11167,4.82941,3770,1050,6425762,12165120
11168,5.00488,3770,1050,6427876,12165120
11169,4.70734,3770,1050,6426898,12165120
11170,4.5929,3770,1050,6425292,12165120
11171,5.11932,3770,1050,6426741,12165120
11172,4.88281,3770,1050,6425937,12165120
11173,4.58527,3770,1050,6425874,12165120
11174,5.14221,3770,1050,6425294,12165120
11175,4.62341,3770,1050,6428204,12165120
11176,4.70734,3770,1050,6425639,12165120
11177,4.87518,3770,1050,6425135,12165120
11178,4.92096,3770,1050,6425818,12165120
11179,4.71497,3770,1050,6428078,12165120
11180,4.98962,3770,1050,6425499,12165120
11181,5.15747,3770,1050,6425730,12165120
11182,4.65393,3770,1050,6424527,12165120
11183,4.63104,3770,1050,6426296,12165120
11184,4.74548,3770,1050,6427296,12165120
11185,5.04303,3770,1050,6426732,12165120
11186,4.81415,3770,1050,6425193,12165120
11187,4.71497,3770,1050,6430103,12165120
11188,4.89807,3770,1050,6424719,12165120
11189,4.73785,3770,1050,6427267,12165120
11190,4.89807,3770,1050,6427566,12165120
11191,4.52423,3770,1050,6415352,12165120
11192,5.02777,3770,1050,6427918,12165120
11193,4.89044,3770,1050,6429785,12165120
11194,4.66919,3770,1050,6427635,12165120
11195,4.96674,3770,1050,6427165,12165120
11196,4.76837,3770,1050,6426848,12165120
11197,4.69208,3770,1050,6426235,12165120
11198,5.05066,3770,1050,6426549,12165120
11199,4.82178,3770,1050,6426555,12165120
11200,4.76837,3770,1050,6426563,12165120
11201,4.57001,3770,1050,6423166,12165120
11202,5.37109,3770,1050,6424682,12165120
11203,4.82178,3770,1050,6425731,12165120
11204,4.79889,3770,1050,6427192,12165120
11205,4.63104,3770,1050,6420501,12165120
11206,5.08118,3770,1050,6426879,12165120
11207,4.5166,3770,1050,6425862,12165120
11208,4.79126,3770,1050,6426758,12165120
11209,5.20325,3770,1050,6425427,12165120
11210,4.81415,3770,1050,6428502,12165120
11211,4.52423,3770,1050,6425051,12165120
11212,5.0354,3770,1050,6426859,12165120
11213,4.79126,3770,1050,6426472,12165120
11214,4.79889,3770,1050,6429314,12165120
11215,4.63867,3770,1050,6425971,12165120
11216,5.22614,3770,1050,6427092,12165120
11217,4.63867,3770,1050,6426077,12165120
11218,4.73785,3770,1050,6426493,12165120
11219,5.02777,3770,1050,6425999,12165120
11220,4.66156,3770,1050,6424492,12165120
11221,4.76837,3770,1050,6427100,12165120
11222,4.7226,3770,1050,6428920,12165120
11223,5.11169,3770,1050,6427876,12165120
11224,4.80652,3770,1050,6425865,12165120
11225,4.75311,3770,1050,6426238,12165120
11226,5.44739,3770,1050,6424634,12165120
11227,4.43268,3770,1050,6427973,12165120
11228,4.776,3770,1050,6424983,12165120
11229,4.83704,3770,1050,6424697,12165120
11230,4.88281,3770,1050,6426675,12165120
11231,4.93622,3770,1050,6424143,12165120
11232,4.54712,3770,1050,6423893,12165120
11233,5.08881,3770,1050,6426321,12165120
11234,4.73022,3770,1050,6425364,12165120
11235,4.73022,3770,1050,6427457,12165120
11236,4.93622,3770,1050,6427342,12165120
11237,4.79126,3770,1050,6426872,12165120
11238,4.73022,3770,1050,6426336,12165120
11239,4.73785,3770,1050,6427226,12165120
11240,5.28717,3770,1050,6426388,12165120
11241,4.63104,3770,1050,6426553,12165120
11242,4.63867,3770,1050,6425933,12165120
11243,5.05829,3770,1050,6425322,12165120
11244,4.73022,3770,1050,6427225,12165120
11245,4.92096,3770,1050,6426590,12165120
11246,5.00488,3770,1050,6424634,12165120
11247,4.76074,3770,1050,6425880,12165120
11248,4.84467,3770,1050,6424191,12165120
11249,4.65393,3770,1050,6423263,12165120
11250,4.93622,3770,1050,6427921,12165120
11251,4.89044,3770,1050,6427764,12165120
11252,4.71497,3770,1050,6426526,12165120
11253,4.89807,3770,1050,6429036,12165120
11254,4.83704,3770,1050,6427138,12165120
11255,4.71497,3770,1050,6426866,12165120
11256,4.76837,3770,1050,6426382,12165120
11257,4.98199,3770,1050,6426704,12165120
11258,4.71497,3770,1050,6427142,12165120
11259,4.73022,3770,1050,6426609,12165120
11260,4.96674,3770,1050,6428132,12165120
11261,4.79889,3770,1050,6427331,12165120
11262,4.76074,3770,1050,6428142,12165120
11263,4.67682,3770,1050,6425564,12165120
11264,5.1651,3770,1050,6425711,12165120
11265,4.68445,3770,1050,6426921,12165120
11266,4.66919,3770,1050,6424951,12165120
11267,4.95148,3770,1050,6427133,12165120
11268,4.81415,3770,1050,6427161,12165120
11269,5.01251,3770,1050,6424878,12165120
11270,4.66919,3770,1050,6427214,12165120
11271,5.23376,3770,1050,6427844,12165120
11272,4.57764,3770,1050,6426606,12165120
11273,4.79126,3770,1050,6426684,12165120
11274,4.91333,3770,1050,6425727,12165120
11275,4.78363,3770,1050,6427256,12165120
11276,4.776,3770,1050,6425635,12165120
11277,4.92859,3770,1050,6425826,12165120
11278,4.82941,3770,1050,6427374,12165120
11279,4.73022,3770,1050,6426262,12165120
11280,4.76837,3770,1050,6423736,12165120
11281,5.13458,3770,1050,6425711,12165120
11282,4.57764,3770,1050,6427047,12165120
11283,4.70734,3770,1050,6426027,12165120
11284,4.76837,3770,1050,6426663,12165120
11285,5.07355,3770,1050,6429212,12165120
11286,4.67682,3770,1050,6425268,12165120
11287,4.99725,3770,1050,6424213,12165120
11288,4.776,3770,1050,6424321,12165120
11289,4.76074,3770,1050,6427114,12165120
11290,4.68445,3770,1050,6428769,12165120
11291,4.92859,3770,1050,6422915,12165120
11292,5.35583,3770,1050,6424382,12165120
11293,4.54712,3770,1050,6426046,12165120
11294,4.89807,3770,1050,6430145,12165120
11295,4.79889,3770,1050,6425501,12165120
11296,4.76837,3770,1050,6425435,12165120
11297,4.75311,3770,1050,6424989,12165120
11298,4.84467,3770,1050,6424305,12165120
11299,5.63049,3770,1050,6427979,12165120
11300,4.18091,3770,1050,6425610,12165120
11301,4.60052,3770,1050,6427912,12165120
11302,5.15747,3770,1050,6426363,12165120
11303,4.69971,3770,1050,6426021,12165120
11304,4.62341,3770,1050,6425858,12165120
11305,5.09644,3770,1050,6424594,12165120
11306,4.78363,3770,1039,6424245,12165120
11307,4.66919,3770,1039,6426634,12165120
11308,4.81415,3770,1039,6424793,12165120
11309,4.92859,3770,1039,6426635,12165120
11310,4.76837,3770,1039,6428791,12165120
11311,4.776,3770,1039,6426891,12165120
11312,4.9057,3770,1039,6426784,12165120
11313,4.99725,3770,1039,6428202,12165120
11314,4.63867,3770,1039,6422989,12165120
11315,4.71497,3770,1039,6426765,12165120
11316,5.21851,3770,1039,6426084,12165120
11317,4.63867,3770,1039,6424175,12165120
11318,4.75311,3770,1039,6425637,12165120
11319,5.04303,3770,1039,6423577,12165120
11320,4.7226,3770,1039,6428833,12165120
11321,4.73785,3770,1039,6427784,12165120
11322,4.93622,3770,1039,6418652,12165120
11323,4.89044,3770,1039,6424320,12165120
11324,4.73022,3770,1039,6426729,12165120
11325,4.74548,3770,1039,6427343,12165120
11326,5.13458,3770,1039,6428385,12165120
11327,4.63867,3770,1039,6423974,12165120
11328,4.85229,3770,1039,6424132,12165120
11329,4.79126,3770,1039,6427610,12165120
11330,4.78363,3770,1039,6426912,12165120
11331,4.86755,3770,1039,6424576,12165120
11332,4.67682,3770,1039,6425568,12165120
11333,5.09644,3770,1039,6426928,12165120
11334,4.7226,3770,1039,6423932,12165120
11335,4.66919,3770,1039,6427203,12165120
11336,4.89044,3770,1039,6427653,12165120
11337,5.09644,3770,1039,6428359,12165120
11338,4.63104,3770,1039,6425559,12165120
11339,4.85229,3770,1039,6425668,12165120
11340,4.89807,3770,1039,6424178,12165120
11341,4.73785,3770,1039,6428115,12165120
11342,4.80652,3770,1039,6427172,12165120
11343,4.99725,3770,1039,6426296,12165120
11344,4.76837,3770,1039,6427194,12165120
11345,4.82178,3770,1039,6425442,12165120
11346,4.69971,3770,1039,6424759,12165120
11347,4.98199,3770,1039,6424888,12165120
11348,4.7226,3770,1039,6428782,12165120
11349,5.00488,3770,1039,6425672,12165120
11350,4.7226,3770,1039,6424359,12165120
11351,5.06592,3770,1039,6423849,12165120
11352,4.5929,3770,1039,6426124,12165120
11353,4.60815,3770,1039,6427264,12165120
11354,5.13458,3770,1039,6426086,12165120
11355,4.65393,3770,1039,6424296,12165120
11356,4.66919,3770,1039,6423998,12165120
11357,5.58472,3770,1039,6429072,12165120
11358,4.36401,3770,1039,6424510,12165120
11359,4.60052,3770,1039,6426397,12165120
11360,4.79889,3770,1039,6421354,12165120
11361,5.18036,3770,1039,6425712,12165120
11362,4.89807,3770,1039,6425733,12165120
11363,4.61578,3770,1039,6427036,12165120
11364,5.05829,3770,1039,6428815,12165120
11365,4.66156,3770,1039,6426584,12165120
11366,4.71497,3770,1039,6425999,12165120
11367,4.9057,3770,1039,6425303,12165120
11368,4.94385,3770,1039,6426944,12165120
11369,4.74548,3770,1039,6427724,12165120
11370,4.85992,3770,1039,6427521,12165120
11371,4.88281,3770,1039,6426461,12165120
11372,4.93622,3770,1039,6424266,12165120
11373,4.63867,3770,1039,6424386,12165120
11374,4.87518,3770,1039,6425159,12165120
11375,5.08118,3770,1039,6425461,12165120
11376,4.45557,3770,1039,6426654,12165120
11377,4.76074,3770,1039,6427086,12165120
11378,5.02014,3770,1039,6423387,12165120
11379,4.71497,3770,1039,6425679,12165120
11380,4.776,3770,1039,6426662,12165120
11381,5.10406,3770,1039,6426002,12165120
11382,4.85992,3770,1039,6427064,12165120
11383,4.84467,3770,1039,6427069,12165120
11384,4.85992,3770,1039,6427092,12165120
11385,4.80652,3770,1039,6427347,12165120
11386,4.66156,3770,1039,6424700,12165120
11387,4.76837,3770,1039,6428023,12165120
11388,5.02014,3770,1039,6426348,12165120
11389,4.94385,3770,1039,6424744,12165120
11390,4.79126,3770,1039,6427033,12165120
11391,4.63104,3770,1039,6424598,12165120
11392,4.86755,3770,1039,6428522,12165120
11393,4.70734,3770,1039,6423938,12165120
11394,4.69208,3770,1039,6426282,12165120
11395,5.08881,3770,1039,6425874,12165120
11396,4.68445,3770,1039,6426017,12165120
11397,4.776,3770,1039,6424835,12165120
11398,4.92859,3770,1039,6429022,12165120
11399,5.04303,3770,1039,6425275,12165120
11400,4.5929,3770,1039,6426441,12165120
11401,4.95148,3770,1039,6425409,12165120
11402,4.83704,3770,1039,6426407,12165120
11403,4.75311,3770,1039,6427022,12165120
11404,4.7226,3770,1039,6426386,12165120
11405,4.86755,3770,1039,6425547,12165120
11406,4.97437,3770,1039,6426262,12165120
11407,4.89044,3770,1039,6426901,12165120
11408,4.57001,3770,1039,6426825,12165120
11409,5.18036,3770,1039,6426695,12165120
11410,4.73022,3770,1039,6430171,12165120
11411,4.69971,3770,1039,6425669,12165120
11412,4.98199,3770,1039,6423977,12165120
11413,5.04303,3770,1039,6424151,12165120
11414,4.55475,3770,1039,6424161,12165120
11415,4.60815,3770,1039,6423959,12165120
11416,4.98962,3770,1039,6426687,12165120
11417,4.81415,3770,1039,6425475,12165120
11418,4.69971,3770,1039,6426687,12165120
11419,5.50079,3770,1039,6426962,12165120
11420,4.47083,3770,1039,6423978,12165120
11421,4.57001,3770,1039,6427576,12165120
11422,4.71497,3770,1039,6425762,12165120
11423,5.11932,3770,1039,6429871,12165120
11424,4.74548,3770,1039,6425492,12165120
11425,4.89044,3770,1039,6422765,12165120
11426,5.02777,3770,1039,6425154,12165120
11427,4.70734,3770,1039,6429084,12165120
11428,4.63867,3770,1039,6426890,12165120
11429,4.81415,3770,1039,6416899,12165120
11430,5.04303,3770,1039,6425611,12165120
11431,4.6463,3770,1039,6428160,12165120
11432,4.85229,3770,1039,6425773,12165120
11433,5.02777,3770,1039,6427509,12165120
11434,4.84467,3770,1039,6427099,12165120
11435,4.52423,3770,1039,6425294,12165120
11436,4.9057,3770,1039,6424339,12165120
11437,4.92096,3770,1039,6426508,12165120
11438,4.86755,3770,1039,6423818,12165120
11439,4.66156,3770,1039,6425440,12165120
11440,4.97437,3770,1039,6428652,12165120
11441,4.86755,3770,1039,6427453,12165120
11442,4.63104,3770,1039,6426203,12165120
11443,4.98962,3770,1039,6422172,12165120
11444,4.92096,3770,1039,6426818,12165120
11445,4.86755,3770,1039,6427217,12165120
11446,4.74548,3770,1039,6429516,12165120
11447,4.94385,3770,1039,6428059,12165120
11448,4.69971,3770,1039,6425331,12165120
11449,4.65393,3770,1039,6426555,12165120
11450,5.27191,3770,1039,6428348,12165120
11451,4.86755,3770,1039,6425395,12165120
11452,4.73785,3770,1039,6427128,12165120
11453,5.08881,3770,1039,6427012,12165120
11454,4.7226,3770,1039,6426694,12165120
11455,4.87518,3770,1039,6427033,12165120
11456,4.57001,3770,1039,6427971,12165120
11457,4.98962,3770,1039,6424703,12165120
11458,4.71497,3770,1039,6425700,12165120
11459,4.70734,3770,1039,6427934,12165120
11460,4.66919,3770,1039,6412685,12165120
11461,5.49316,3770,1039,6426835,12165120
11462,4.37927,3770,1039,6426716,12165120
11463,4.85229,3770,1039,6423605,12165120
11464,4.86755,3770,1039,6423314,12165120
11465,4.70734,3770,1039,6428696,12165120
11466,4.69208,3770,1039,6423364,12165120
11467,5.04303,3770,1039,6428519,12165120
11468,5.12695,3770,1039,6428236,12165120
11469,4.66919,3770,1039,6427576,12165120
11470,4.70734,3770,1039,6427525,12165120
11471,4.96674,3770,1039,6425552,12165120
11472,4.66156,3770,1039,6427042,12165120
11473,4.71497,3770,1039,6428418,12165120
11474,5.01251,3770,1039,6377303,12165120
11475,4.95911,3770,1039,6428752,12165120
11476,4.92859,3770,1039,6425160,12165120
11477,4.57001,3770,1039,6423468,12165120
11478,5.14221,3770,1039,6424709,12165120
11479,4.52423,3770,1039,6428757,12165120
11480,4.79889,3770,1039,6425272,12165120
11481,4.99725,3770,1039,6426520,12165120
11482,4.69208,3770,1039,6426048,12165120
11483,4.82941,3770,1039,6425545,12165120
11484,4.67682,3770,1039,6425320,12165120
11485,5.0354,3770,1039,6425913,12165120
11486,4.82178,3770,1039,6427710,12165120
11487,4.63867,3770,1039,6426414,12165120
11488,5.28717,3770,1039,6426254,12165120
11489,4.55475,3770,1039,6426803,12165120
11490,4.96674,3770,1039,6424071,12165120
11491,4.69208,3770,1039,6426557,12165120
11492,5.14221,3770,1039,6426426,12165120
11493,4.6463,3770,1039,6426854,12165120
11494,4.67682,3770,1039,6424345,12165120
11495,4.99725,3770,1039,6426912,12165120
11496,4.78363,3770,1039,6427545,12165120
11497,4.82941,3770,1039,6426398,12165120
11498,4.776,3770,1039,6427342,12165120
11499,5.08118,3770,1039,6428377,12165120
11500,4.98199,3770,1039,6428114,12165120
11501,4.58527,3770,1039,6427514,12165120
